MSZoning,LotShape,HouseStyle,OverallQual,RoofStyle,ExterQual,Foundation,BsmtQual,BsmtExposure,HeatingQC,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,SaleCondition,LotArea,Neighborhood,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1,3,5,7,1,2,2,2,3,0,0,2,1,2,2,4,0,5,1,2,0,3180,21,2005,2005,0,600,600,1200,2005.0,480,0,166,144152
1,3,5,7,1,2,2,2,3,0,1,2,1,3,2,7,0,1,1,2,4,7500,21,2000,2000,533,281,814,1674,2000.0,663,0,96,216000
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,7,0,1,1,2,0,9179,5,1999,1999,633,240,873,1790,1999.0,588,0,88,193000
4,3,5,5,1,3,2,3,3,0,0,2,0,4,3,6,1,1,1,1,4,2665,10,1977,1977,548,36,757,1475,1977.0,336,104,26,127000
4,3,2,6,1,2,2,2,0,0,1,1,0,1,2,4,0,1,0,2,4,4435,5,2003,2004,685,163,848,848,2003.0,420,140,0,144000
3,1,2,8,3,2,2,2,0,0,1,2,0,3,2,8,1,1,0,2,4,10635,5,2003,2003,370,315,1657,1668,2003.0,502,0,262,232000
3,3,0,4,1,1,2,3,3,0,0,1,0,2,3,6,0,5,0,1,4,5400,17,1920,1950,315,420,840,1374,1967.0,338,0,0,105000
3,3,7,6,3,3,1,3,0,2,1,1,0,3,2,8,1,3,1,1,4,9600,12,1955,1996,831,161,992,1661,1955.0,377,0,28,165500
3,3,5,7,1,3,2,2,0,0,1,2,1,3,2,8,1,5,1,2,4,9750,5,1998,1998,975,133,1108,2097,1998.0,583,253,170,274300
3,3,2,10,3,0,2,0,1,0,1,2,1,2,0,8,2,1,1,3,4,11400,15,2001,2002,1282,1351,2633,2633,2001.0,804,314,140,466500
1,3,5,7,1,2,2,2,3,0,0,2,1,3,2,9,1,1,0,3,4,10625,21,2005,2005,0,1026,1026,1958,2005.0,936,154,210,250000
3,0,2,8,1,2,2,2,1,0,0,2,0,3,2,7,1,1,0,3,5,10991,23,2007,2007,0,1571,1571,1571,2007.0,722,100,36,239000
3,3,2,6,1,3,0,2,2,4,0,1,0,2,3,4,0,5,2,1,4,6292,18,1930,1950,384,384,768,790,1925.0,160,0,141,91000
3,3,0,5,1,3,1,3,3,0,0,2,0,3,3,6,0,5,2,2,4,10998,7,1941,1960,408,156,984,1604,1977.0,660,0,68,117000
4,3,5,6,1,3,1,3,3,4,0,1,1,2,3,5,0,5,2,1,4,1953,2,1973,1973,309,174,483,987,1973.0,264,72,0,83000
3,3,7,5,1,3,2,2,3,2,0,2,1,3,2,7,0,3,0,2,4,9735,23,2006,2007,0,384,384,1394,2007.0,400,100,0,167500
3,3,2,3,1,3,0,3,3,4,1,1,0,2,3,5,0,5,2,1,4,8212,7,1914,1950,203,661,864,864,1938.0,200,0,0,58500
3,0,2,6,1,3,1,3,2,0,0,2,1,4,3,7,2,1,0,2,4,12925,12,1970,1970,865,340,1205,2117,1970.0,550,0,42,237500
4,3,5,7,3,3,0,1,3,0,1,1,1,4,2,8,0,5,2,2,4,7200,17,1920,1950,0,596,596,1762,1989.0,576,36,0,157000
3,3,2,5,1,3,0,3,3,0,0,2,0,3,2,7,0,1,2,2,4,25339,19,1918,2007,0,816,816,1416,2007.0,576,0,0,112000
3,3,0,6,1,3,0,3,2,4,0,1,0,2,3,6,0,5,2,1,4,9060,7,1939,1950,204,356,560,1258,1939.0,280,0,0,105000
4,3,0,4,1,3,0,3,3,2,1,1,0,3,2,7,0,5,2,1,4,5436,9,1922,2007,735,61,796,1154,1922.0,240,0,96,125500
3,0,5,7,1,3,1,2,3,4,1,3,1,5,2,12,2,1,1,2,4,16692,14,1978,1978,790,133,1392,2784,1978.0,564,0,112,250000
4,3,0,6,1,3,0,3,3,4,0,2,0,5,2,10,1,5,2,1,3,8520,17,1916,1950,168,0,714,2526,1916.0,216,88,15,136000
3,0,2,9,1,0,2,0,1,0,1,2,0,3,0,7,2,1,0,3,4,14892,8,2006,2007,1320,426,1746,1746,2006.0,758,201,39,377500
4,3,0,6,1,3,0,3,3,0,0,1,0,3,3,6,1,5,2,2,4,6000,3,1941,1950,375,360,735,1218,2003.0,440,0,0,131000
3,3,2,7,1,2,2,2,0,0,1,2,0,3,2,6,0,1,1,2,4,9100,5,2000,2000,1400,125,1525,1525,2000.0,541,219,36,235000
3,3,2,5,1,3,1,3,3,4,0,2,0,4,3,8,0,5,2,3,4,8944,12,1967,1967,0,1584,1584,1584,1967.0,792,0,152,124000
3,3,6,5,1,3,1,3,0,4,1,1,0,3,3,6,1,1,1,1,4,7838,12,1967,1967,769,95,864,900,1967.0,288,175,144,123000
4,3,0,6,1,3,0,1,3,0,0,2,0,3,3,7,1,5,2,2,4,10800,17,1905,2000,0,482,482,1912,2003.0,672,0,25,163000
3,3,2,7,3,2,2,2,0,0,1,2,0,2,2,6,1,1,0,3,5,4045,0,2006,2006,1070,286,1356,1500,2006.0,648,161,20,246578
3,0,5,8,3,2,2,2,1,0,0,2,1,4,2,9,1,3,0,3,4,12665,23,2005,2006,0,1094,1094,2482,2005.0,642,144,39,281213
3,0,2,5,1,3,1,3,0,4,1,1,0,3,3,7,2,5,2,2,4,57200,23,1948,1950,353,60,747,1687,1966.0,572,0,0,160000
4,3,5,5,1,3,0,3,2,0,0,1,1,4,3,8,0,5,2,1,4,6120,3,1920,2004,0,939,939,1513,1933.0,180,24,0,137500
3,3,0,5,1,3,1,3,3,2,1,1,1,3,3,7,0,1,2,1,4,7200,12,1950,1982,180,676,1208,1904,1950.0,240,0,0,138000
3,3,0,6,1,3,0,3,3,0,0,2,1,3,2,7,1,5,2,1,4,6171,18,1925,1990,264,712,976,1608,1925.0,216,147,16,137450
4,3,0,6,1,3,0,3,3,4,0,1,0,3,3,5,1,3,1,1,4,6000,3,1929,1950,0,862,862,1158,1929.0,208,0,0,120000
3,0,5,6,1,3,2,3,3,0,1,2,1,3,3,8,1,1,0,2,4,7415,8,2004,2004,759,80,839,1593,2004.0,398,100,75,193000
3,3,2,7,1,2,2,2,0,0,0,2,0,2,2,6,1,1,1,2,5,6762,5,2006,2006,0,1286,1286,1294,2006.0,662,168,55,193879
3,0,2,8,1,2,2,2,1,0,1,2,0,3,2,6,0,1,2,3,4,15256,21,2007,2007,929,556,1485,1464,2007.0,754,168,160,282922
3,3,0,3,1,3,2,3,3,4,0,1,0,3,3,6,0,5,2,3,3,10410,17,1915,1950,0,672,672,1214,1998.0,936,216,0,105000
4,0,2,8,3,2,2,0,1,0,1,2,0,2,2,5,1,1,0,2,4,3842,6,2004,2005,1373,221,1594,1646,2004.0,482,128,53,275000
3,3,6,5,1,3,1,2,0,4,1,1,0,2,3,5,0,5,2,2,4,8445,5,1972,2007,656,112,768,768,1988.0,396,58,0,133000
4,3,5,4,1,3,1,1,3,2,0,1,0,3,3,6,0,5,2,2,4,7740,17,1910,1950,0,622,622,1363,1966.0,528,0,0,125500
3,0,5,7,1,3,1,2,3,2,0,2,1,3,3,7,1,1,0,2,4,20544,14,1986,1991,0,791,791,2093,1986.0,542,364,63,215000
3,3,5,7,1,2,2,2,3,0,1,2,1,3,2,6,0,1,1,2,4,12420,5,2001,2001,666,278,944,1840,2001.0,622,0,45,230000
3,3,0,6,1,3,1,3,3,0,0,1,1,3,3,6,0,1,2,1,4,9600,12,1950,2005,120,736,856,1668,1950.0,271,0,0,140000
3,0,2,8,1,2,2,2,3,0,1,2,0,2,2,7,1,1,0,2,0,10994,20,2005,2006,976,868,1844,1844,2005.0,620,165,44,257000
3,3,0,6,2,3,0,3,3,2,0,1,1,4,2,8,1,5,2,2,4,13053,3,1923,2000,0,833,833,1848,1922.0,370,0,0,207000
3,3,2,7,3,2,2,2,3,0,0,2,0,1,2,7,1,1,1,3,4,3635,0,2007,2007,988,398,1386,1569,2007.0,660,143,20,175900
4,3,5,4,1,3,2,3,3,2,0,2,0,4,3,11,0,5,2,2,4,11340,17,1885,1950,0,777,777,2290,1971.0,560,0,0,122500
3,0,5,8,1,2,2,2,2,0,1,2,1,3,2,7,1,1,0,3,4,16545,15,1998,1998,781,503,1284,2450,1998.0,1069,0,126,340000
3,3,2,5,1,3,1,3,3,4,1,1,1,3,3,6,0,5,2,1,4,9204,12,1963,1963,25,247,1144,1144,1962.0,336,0,88,124000
3,0,2,6,1,2,1,3,0,2,1,2,0,3,2,7,1,1,1,2,4,16381,6,1969,1969,1110,734,1844,1844,1969.0,540,0,73,223000
3,3,5,6,1,3,1,3,3,2,0,2,1,3,3,7,1,1,1,2,4,11700,14,1968,1968,404,304,708,1416,1968.0,776,0,169,179900
3,3,2,6,1,3,1,2,3,4,0,2,0,2,3,4,1,1,1,2,4,4043,13,1977,1977,360,709,1069,1069,1977.0,440,0,55,127500
4,3,2,6,1,2,2,2,0,0,1,1,0,1,2,3,0,1,0,2,4,4435,5,2003,2003,686,162,848,848,2003.0,420,140,0,136500
3,0,7,6,0,2,1,2,0,4,0,2,0,4,2,8,1,1,2,2,2,19690,7,1966,1966,0,697,697,2201,1966.0,432,586,236,274970
3,3,2,5,3,3,1,3,3,4,1,1,0,2,3,6,1,5,2,1,4,9503,12,1958,1983,457,193,1024,1344,1970.0,484,316,28,144000
3,0,2,6,3,2,1,3,3,0,0,1,0,3,2,7,0,5,2,2,4,10721,12,1959,1959,0,1252,1252,1252,1960.0,528,0,39,142000
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,5,2,1,1,2,4,10944,15,1994,1994,1000,223,1223,2127,1994.0,525,171,132,271000
3,3,0,5,1,3,1,3,3,4,1,1,1,3,3,6,1,1,2,1,4,10930,12,1945,1950,580,333,913,1558,1962.0,288,0,0,140000
4,3,2,5,1,3,1,3,3,4,1,1,0,2,2,4,2,1,2,1,0,7200,17,1940,1992,510,278,788,804,1940.0,240,0,0,119000
3,0,2,6,1,2,1,2,3,0,0,2,0,3,2,7,1,1,0,2,4,12546,14,1981,1981,678,762,1440,1440,1981.0,467,0,0,182900
3,2,5,5,1,2,2,2,0,0,0,2,1,4,3,7,1,3,0,2,4,21930,8,2005,2005,0,732,732,1838,2005.0,372,100,40,192140
3,0,2,6,1,3,1,2,3,4,0,2,0,2,3,5,0,1,1,2,4,4928,13,1976,1976,958,0,958,958,1976.0,440,0,60,143750
3,3,2,4,1,3,0,3,3,4,0,2,0,4,3,5,0,5,2,1,4,10800,17,1927,2007,0,656,656,968,1928.0,216,0,0,64500
3,0,5,6,1,3,2,2,3,0,1,2,1,3,3,8,1,1,0,2,4,10261,8,2000,2000,0,936,936,1792,2000.0,451,0,0,186500
3,3,2,5,1,3,1,3,3,1,1,2,0,3,3,5,1,1,1,2,4,17400,11,1977,1977,936,190,1126,1126,1977.0,484,295,41,160000
3,3,2,6,1,2,1,3,3,4,1,1,1,3,2,7,1,1,1,2,0,8400,12,1962,2005,0,1319,1319,1537,1962.0,462,0,36,174000
3,3,2,4,1,3,2,3,3,4,0,1,0,3,3,5,0,5,2,2,4,9000,12,1971,1971,616,248,864,864,1974.0,528,0,0,120500
3,3,2,8,3,0,2,0,0,0,1,2,0,2,0,7,1,1,0,3,5,12444,16,2008,2008,1336,596,1932,1932,2008.0,774,0,66,394617
4,3,2,6,1,3,1,3,3,4,1,1,0,2,3,6,0,1,2,2,4,7407,17,1957,1996,600,312,912,1236,1957.0,923,0,158,149700
3,3,7,7,3,3,1,3,3,4,0,2,1,3,3,6,1,1,1,2,4,11584,14,1979,1979,315,114,539,1725,1979.0,550,0,88,197000
3,0,3,6,1,3,0,0,3,1,0,2,0,3,3,11,1,5,0,2,4,11526,6,1922,1994,0,588,588,2555,1993.0,672,431,0,191000
4,3,2,6,1,2,2,2,0,0,1,1,0,1,2,3,1,1,1,2,4,4426,5,2004,2004,697,151,848,848,2004.0,420,149,0,149300
1,3,5,10,1,0,2,0,0,0,1,2,1,3,0,10,1,1,0,3,4,11003,21,2008,2008,765,252,1017,2007,2008.0,812,168,52,310000
3,3,1,6,1,3,0,3,3,1,0,1,0,2,1,4,1,5,2,1,4,8854,3,1916,1950,0,952,952,952,1916.0,192,0,98,121000
3,3,2,7,1,2,2,2,0,0,0,2,0,3,2,7,0,1,1,2,4,8500,5,2004,2004,0,1422,1422,1422,2004.0,626,192,60,179600
3,3,6,6,1,3,1,3,1,2,1,1,0,3,3,6,0,5,2,1,4,8400,19,1966,1966,187,0,814,913,1990.0,240,0,0,129000
3,0,2,5,1,3,1,3,3,4,0,1,0,3,3,6,0,1,2,1,4,26142,11,1962,1962,593,595,1188,1188,1962.0,312,261,39,157900
3,3,5,8,1,2,2,2,3,0,1,2,1,3,2,8,1,1,1,2,4,10000,5,1995,1996,1079,141,1220,2090,1995.0,556,0,65,240000
3,3,5,4,1,3,1,1,3,2,0,1,1,2,3,6,0,5,2,1,4,11767,7,1910,2000,0,560,560,1346,1950.0,384,168,24,112000
3,3,2,8,1,2,2,2,3,0,0,2,0,3,0,7,1,1,0,3,5,9262,21,2008,2009,0,1573,1573,1578,2008.0,840,0,36,287090
4,3,7,5,1,3,2,2,1,2,1,1,0,2,3,5,0,2,0,2,4,3675,7,2005,2005,547,0,547,1072,2005.0,525,0,28,145000
1,3,2,7,1,2,2,2,3,0,1,2,0,2,2,6,0,1,1,2,4,7500,21,2004,2005,410,811,1221,1221,2004.0,400,0,113,185000
3,3,5,6,1,3,2,2,3,0,0,2,1,3,3,7,1,1,1,2,4,7917,8,1999,2000,0,953,953,1647,1999.0,460,0,40,175000
3,3,2,6,1,3,1,2,3,4,1,2,0,3,3,7,2,1,2,2,4,13175,14,1978,1988,790,589,1542,2073,1978.0,500,349,0,210000
3,3,5,7,1,0,3,3,3,0,0,2,0,4,2,9,2,1,1,1,4,9042,6,1941,2006,275,877,1152,2340,1941.0,252,0,60,266500
3,3,2,5,3,3,1,3,2,2,1,1,0,2,2,5,0,1,2,1,4,9717,12,1950,1996,49,0,1078,1078,1950.0,240,366,0,142125
3,3,2,5,1,2,1,3,3,2,1,1,1,3,3,6,0,1,0,1,4,9937,7,1965,1965,830,136,1256,1256,1965.0,276,736,68,147500
